player_id,salary,pos,age,tm,g,gs,mp,fg,3p,2p,ft,orb,drb,trb,ast,stl,blk,tov,pf,pts,season,season_end,season_start,age_group,team,position
whiteok01,374933,PF,24,MIA,35,0,471,33,12,21,20,25,57,82,21,10,10,18,52,98,2016-17,2017,2016,1,16,2
whiteis01,1074145,PG,21,BRK,73,26,1643,204,44,160,91,32,152,184,192,42,36,142,175,543,2016-17,2017,2016,1,3,4
whiteha01,22116750,C,27,MIA,77,77,2513,542,0,542,225,293,795,1088,57,57,161,154,226,1309,2016-17,2017,2016,2,16,1
wiggian01,6006600,SF,21,MIN,82,82,3048,709,103,606,412,102,226,328,189,82,30,187,183,1933,2016-17,2017,2016,1,18,5
willial03,874636,C,24,PHO,47,0,708,138,0,138,70,94,198,292,23,27,32,37,125,346,2016-17,2017,2016,1,24,1
willide01,9000000,PG,32,TOT,64,44,1657,263,85,178,90,14,133,147,360,31,8,138,138,701,2016-17,2017,2016,2,29,4
willide01,5500000,PG,32,TOT,64,44,1657,263,85,178,90,14,133,147,360,31,8,138,138,701,2016-17,2017,2016,2,29,4
willide01,259626,PG,32,TOT,64,44,1657,263,85,178,90,14,133,147,360,31,8,138,138,701,2016-17,2017,2016,2,29,4
willide01,9000000,PG,32,DAL,40,40,1171,195,63,132,69,13,89,102,274,25,2,98,96,522,2016-17,2017,2016,2,7,4
willide01,5500000,PG,32,DAL,40,40,1171,195,63,132,69,13,89,102,274,25,2,98,96,522,2016-17,2017,2016,2,7,4
willide01,259626,PG,32,DAL,40,40,1171,195,63,132,69,13,89,102,274,25,2,98,96,522,2016-17,2017,2016,2,7,4
willide01,9000000,PG,32,CLE,24,4,486,68,22,46,21,1,44,45,86,6,6,40,42,179,2016-17,2017,2016,2,6,4
willide01,5500000,PG,32,CLE,24,4,486,68,22,46,21,1,44,45,86,6,6,40,42,179,2016-17,2017,2016,2,6,4
willide01,259626,PG,32,CLE,24,4,486,68,22,46,21,1,44,45,86,6,6,40,42,179,2016-17,2017,2016,2,6,4
willide02,4598000,PF,25,TOT,50,11,804,108,30,78,58,19,111,130,28,14,7,28,60,304,2016-17,2017,2016,1,29,2
willide02,402043,PF,25,TOT,50,11,804,108,30,78,58,19,111,130,28,14,7,28,60,304,2016-17,2017,2016,1,29,2
willide02,4598000,PF,25,MIA,25,11,377,54,9,45,31,16,57,73,14,9,5,14,33,148,2016-17,2017,2016,1,16,2
willide02,402043,PF,25,MIA,25,11,377,54,9,45,31,16,57,73,14,9,5,14,33,148,2016-17,2017,2016,1,16,2
willide02,4598000,PF,25,CLE,25,0,427,54,21,33,27,3,54,57,14,5,2,14,27,156,2016-17,2017,2016,1,6,2
willide02,402043,PF,25,CLE,25,0,427,54,21,33,27,3,54,57,14,5,2,14,27,156,2016-17,2017,2016,1,6,2
willilo02,7000000,SG,30,TOT,81,1,1994,428,163,265,402,26,176,202,239,80,20,160,92,1421,2016-17,2017,2016,2,29,6
willilo02,7000000,SG,30,LAL,58,1,1403,326,122,204,304,14,118,132,183,65,11,120,67,1078,2016-17,2017,2016,2,14,6
willilo02,7000000,SG,30,HOU,23,0,591,102,41,61,98,12,58,70,56,15,9,40,25,343,2016-17,2017,2016,2,11,6
willima02,12250000,PF,30,CHO,76,76,2295,297,124,173,131,89,411,500,106,58,53,60,134,849,2016-17,2017,2016,2,5,2
willire02,252676,SF,30,NOP,6,0,79,8,5,3,6,2,4,6,4,3,0,0,2,27,2016-17,2017,2016,2,19,5
willire02,50000,SF,30,NOP,6,0,79,8,5,3,6,2,4,6,4,3,0,0,2,27,2016-17,2017,2016,2,19,5
willitr02,543471,SF,22,TOT,30,16,557,73,18,55,21,15,54,69,25,27,10,32,60,185,2016-17,2017,2016,1,29,5
willitr02,181969,SF,22,TOT,30,16,557,73,18,55,21,15,54,69,25,27,10,32,60,185,2016-17,2017,2016,1,29,5
willitr02,543471,SF,22,MEM,24,13,418,51,10,41,15,6,39,45,19,24,9,26,42,127,2016-17,2017,2016,1,15,5
willitr02,181969,SF,22,MEM,24,13,418,51,10,41,15,6,39,45,19,24,9,26,42,127,2016-17,2017,2016,1,15,5
willitr02,543471,SF,22,HOU,6,3,139,22,8,14,6,9,15,24,6,3,1,6,18,58,2016-17,2017,2016,1,11,5
willitr02,181969,SF,22,HOU,6,3,139,22,8,14,6,9,15,24,6,3,1,6,18,58,2016-17,2017,2016,1,11,5
winslju01,2593440,SF,20,MIA,18,15,625,80,7,73,29,23,71,94,66,26,6,33,52,196,2016-17,2017,2016,1,16,5
witheje01,1015696,C,26,UTA,51,1,432,55,0,55,36,52,69,121,7,16,32,14,52,146,2016-17,2017,2016,1,30,1
woodch01,874636,PF,21,CHO,13,0,107,12,0,12,11,14,15,29,2,3,6,7,11,35,2016-17,2017,2016,1,5,2
artesro01,1551659,SF,37,LAL,25,2,160,19,9,10,10,5,15,20,11,10,2,7,18,57,2016-17,2017,2016,3,14,5
wrighbr03,5700000,PF,29,MEM,28,5,447,83,0,83,23,31,47,78,15,11,20,10,42,189,2016-17,2017,2016,2,15,2
wrighde01,1577280,PG,24,TOR,27,0,446,49,10,39,42,16,32,48,57,27,11,25,31,150,2016-17,2017,2016,1,28,4
youngjo01,1052342,PG,24,IND,33,0,135,26,5,21,11,1,16,17,15,4,0,5,5,68,2016-17,2017,2016,1,12,4
youngni01,5443918,SG,31,LAL,60,60,1556,272,170,102,77,25,113,138,58,37,14,36,137,791,2016-17,2017,2016,2,14,6
youngth01,14153652,PF,28,IND,74,74,2237,362,45,317,45,131,317,448,122,113,29,95,135,814,2016-17,2017,2016,2,12,2
zelleco01,5318313,C,24,CHO,62,58,1725,253,0,253,133,135,270,405,99,62,58,65,189,639,2016-17,2017,2016,1,5,1
zellety01,8000000,C,27,BOS,51,5,525,78,0,78,22,43,81,124,42,7,21,20,61,178,2016-17,2017,2016,2,2,1
zimmest01,950000,C,20,ORL,19,0,108,10,0,10,3,11,24,35,4,2,5,3,17,23,2016-17,2017,2016,1,22,1
zipsepa01,750000,SF,22,CHI,44,18,843,88,33,55,31,15,110,125,36,15,16,40,78,240,2016-17,2017,2016,1,4,5
zubaciv01,1034956,C,19,LAL,38,11,609,126,0,126,32,41,118,159,30,14,33,30,66,284,2016-17,2017,2016,1,14,1
abrinal01,5725000,SG,24,OKC,75,8,1134,115,84,31,39,26,88,114,28,38,8,25,124,353,2017-18,2018,2017,1,21,6
acyqu01,1709538,PF,27,BRK,70,8,1359,130,102,28,49,40,217,257,57,33,29,60,149,411,2017-18,2018,2017,2,3,2
adamsst01,22471910,C,24,OKC,76,76,2487,448,0,448,160,384,301,685,88,92,78,128,215,1056,2017-18,2018,2017,1,21,1
adebaba01,2490360,C,20,MIA,69,19,1368,174,0,174,129,118,263,381,101,32,41,66,138,477,2017-18,2018,2017,1,16,1
afflaar01,1500000,SG,32,ORL,53,3,682,65,27,38,22,4,62,66,30,4,9,21,56,179,2017-18,2018,2017,2,22,6
afflaar01,1471382,SG,32,ORL,53,3,682,65,27,38,22,4,62,66,30,4,9,21,56,179,2017-18,2018,2017,2,22,6
aldrico01,7300000,C,29,MIN,21,0,49,5,0,5,2,3,12,15,3,2,1,1,11,12,2017-18,2018,2017,2,18,1
aldrila01,21461010,C,32,SAS,75,75,2509,687,27,660,334,246,389,635,152,43,90,111,161,1735,2017-18,2018,2017,2,27,1
allenja01,1713720,C,19,BRK,72,31,1441,234,5,229,114,144,244,388,49,28,88,82,147,587,2017-18,2018,2017,1,3,1
allento01,1471382,SF,36,NOP,22,0,273,44,4,40,11,20,27,47,9,11,3,19,49,103,2017-18,2018,2017,3,19,5
aminual01,7319035,PF,27,POR,69,67,2072,230,125,105,59,97,428,525,84,79,40,79,136,644,2017-18,2018,2017,2,25,2
anderju01,1579440,SF,24,PHI,38,0,519,87,34,53,28,25,68,93,25,15,7,16,54,236,2017-18,2018,2017,1,23,5
anderky01,2151704,SF,24,SAS,74,67,1978,231,19,212,104,84,312,396,202,115,60,94,114,585,2017-18,2018,2017,1,27,5
anderry01,19578455,PF,29,HOU,66,50,1725,207,131,76,72,94,237,331,60,24,21,42,126,617,2017-18,2018,2017,2,11,2
anigbik01,950000,C,19,IND,11,0,30,4,0,4,5,5,4,9,0,1,3,2,1,13,2017-18,2018,2017,1,12,1
antetgi01,22471910,PF,23,MIL,75,75,2756,742,43,699,487,156,597,753,361,109,106,223,231,2014,2017-18,2018,2017,1,17,2
anthoca01,26243760,PF,33,OKC,78,78,2501,472,169,303,148,67,386,453,103,47,49,99,197,1261,2017-18,2018,2017,2,21,2
anunoog01,1645200,SF,20,TOR,74,62,1481,163,73,90,39,44,140,184,55,52,14,45,130,438,2017-18,2018,2017,1,28,5
arizatr01,7420912,SF,32,HOU,67,67,2269,268,170,98,76,33,261,294,105,98,13,52,132,782,2017-18,2018,2017,2,11,5
arthuda01,7464912,PF,29,DEN,19,1,141,22,8,14,2,3,12,15,9,8,3,15,22,54,2017-18,2018,2017,2,8,2
asikom01,10595505,C,31,NOP,14,0,121,7,0,7,4,7,30,37,2,1,2,5,14,18,2017-18,2018,2017,2,19,1
asikom01,10595505,C,31,CHI,4,0,61,2,0,2,0,2,8,10,1,1,2,4,6,4,2017-18,2018,2017,2,4,1
augusdj01,7250000,PG,30,ORL,75,36,1760,244,114,130,164,30,130,160,287,54,0,123,94,766,2017-18,2018,2017,2,22,4
babbilu01,1974159,SF,28,ATL,37,9,570,80,49,31,17,5,76,81,26,7,5,15,47,226,2017-18,2018,2017,2,1,5
babbilu01,1974159,SF,28,MIA,13,5,145,11,11,0,0,2,13,15,5,1,2,4,7,33,2017-18,2018,2017,2,16,5
bacondw01,815615,SG,22,CHO,53,6,713,72,11,61,20,4,120,124,38,16,2,23,46,175,2017-18,2018,2017,1,5,6
bakerro01,4328000,SG,24,NYK,29,1,385,20,11,9,20,5,25,30,47,26,6,18,33,71,2017-18,2018,2017,1,20,6
balllo01,6286560,PG,20,LAL,52,50,1780,203,90,113,32,69,291,360,376,88,43,136,117,528,2017-18,2018,2017,1,14,4
bareajo01,3903900,PG,33,DAL,69,10,1603,303,115,188,80,15,186,201,434,35,3,143,83,801,2017-18,2018,2017,2,7,4
barneha02,23112004,PF,25,DAL,77,77,2634,537,119,418,259,77,391,468,152,49,14,118,94,1452,2017-18,2018,2017,1,7,2
bartowi01,3533333,SG,27,DEN,81,40,2683,465,156,309,182,70,339,409,331,82,52,149,168,1268,2017-18,2018,2017,2,8,6
batumni01,22434783,SG,29,CHO,64,64,1981,270,92,178,108,57,249,306,349,65,23,131,72,740,2017-18,2018,2017,2,5,6
bayleje01,9000000,SG,29,PHI,39,11,925,109,54,55,35,15,65,80,54,23,6,46,91,307,2017-18,2018,2017,2,23,6
baynear01,4328000,C,31,BOS,81,67,1485,210,3,207,59,130,304,434,93,22,51,80,200,482,2017-18,2018,2017,2,2,1
bazemke01,16910113,SG,28,ATL,65,65,1789,284,108,176,160,25,223,248,228,100,45,157,147,836,2017-18,2018,2017,2,1,6
bealbr01,23775506,SG,24,WAS,82,82,2977,683,199,484,292,61,302,363,373,96,36,214,160,1857,2017-18,2018,2017,1,31,6
beaslma01,1700640,SG,21,DEN,62,0,583,73,28,45,22,14,57,71,31,15,7,24,36,196,2017-18,2018,2017,1,8,6
beaslmi01,1471382,PF,29,NYK,74,30,1653,409,34,375,124,97,317,414,123,36,43,143,145,976,2017-18,2018,2017,2,20,2
belinma01,6306060,SG,31,ATL,52,1,1210,199,92,107,101,14,86,100,103,46,3,54,41,591,2017-18,2018,2017,2,1,6
belinma01,776217,SG,31,ATL,52,1,1210,199,92,107,101,14,86,100,103,46,3,54,41,591,2017-18,2018,2017,2,1,6
belinma01,6306060,SG,31,PHI,28,1,737,138,57,81,47,6,45,51,45,20,9,40,50,380,2017-18,2018,2017,2,23,6
belinma01,776217,SG,31,PHI,28,1,737,138,57,81,47,6,45,51,45,20,9,40,50,380,2017-18,2018,2017,2,23,6
belljo01,815615,C,23,GSW,57,13,809,116,0,116,30,60,147,207,102,35,56,51,92,262,2017-18,2018,2017,1,10,1
bembrde01,1567200,SF,23,ATL,26,3,455,53,11,42,19,8,64,72,49,21,12,47,38,136,2017-18,2018,2017,1,1,5
bendedr01,4468800,PF,20,PHO,82,37,2069,187,118,69,39,40,321,361,130,22,53,112,166,531,2017-18,2018,2017,1,24,2
bertada01,1312611,PF,25,SAS,77,10,1086,161,94,67,40,18,135,153,74,26,28,36,93,456,2017-18,2018,2017,1,27,2
beverpa01,5513514,SG,29,LAC,11,11,334,48,24,24,14,16,29,45,32,19,5,25,34,134,2017-18,2018,2017,2,13,6
birchkh01,815615,C,25,ORL,42,0,578,68,0,68,42,70,110,180,34,15,21,21,56,178,2017-18,2018,2017,1,22,1
biyombi01,17000000,C,25,ORL,82,25,1495,183,0,183,102,144,324,468,66,21,95,84,158,468,2017-18,2018,2017,1,22,1
bjeline01,3949999,PF,29,MIN,67,21,1371,171,76,95,36,53,221,274,86,50,16,52,141,454,2017-18,2018,2017,2,18,2
blackta01,3290000,C,26,HOU,51,2,536,75,1,74,29,63,100,163,13,21,30,35,107,180,2017-18,2018,2017,1,11,1
bledser01,14500000,PG,28,PHO,3,3,83,16,4,12,11,3,4,7,9,4,2,10,6,47,2017-18,2018,2017,2,24,4
bledser01,14500000,PG,28,MIL,71,71,2239,452,121,331,241,48,229,277,361,145,40,206,179,1266,2017-18,2018,2017,2,17,4
bogdabo01,9470614,SG,25,SAC,78,53,2175,344,129,215,100,31,192,223,258,72,16,125,172,917,2017-18,2018,2017,1,26,6
bogdabo02,10500000,SF,28,IND,80,80,2464,404,155,249,178,30,240,270,119,55,8,106,129,1141,2017-18,2018,2017,2,12,5
bogutan01,1105123,C,33,LAL,24,5,216,17,0,17,2,26,52,78,15,4,13,19,40,36,2017-18,2018,2017,2,14,1
bookede01,2319360,SG,21,PHO,54,54,1865,455,147,308,289,26,218,244,253,47,14,194,168,1346,2017-18,2018,2017,1,24,6
booketr01,8725000,PF,30,BRK,18,6,395,77,3,74,24,38,81,119,38,8,5,30,43,181,2017-18,2018,2017,2,3,2
booketr01,332516,PF,30,BRK,18,6,395,77,3,74,24,38,81,119,38,8,5,30,43,181,2017-18,2018,2017,2,3,2
booketr01,8725000,PF,30,PHI,33,0,494,61,2,59,32,47,75,122,27,16,11,20,50,156,2017-18,2018,2017,2,23,2
booketr01,332516,PF,30,PHI,33,0,494,61,2,59,32,47,75,122,27,16,11,20,50,156,2017-18,2018,2017,2,23,2
booketr01,8725000,PF,30,IND,17,1,269,39,3,36,10,32,45,77,17,4,5,9,26,91,2017-18,2018,2017,2,12,2
booketr01,332516,PF,30,IND,17,1,269,39,3,36,10,32,45,77,17,4,5,9,26,91,2017-18,2018,2017,2,12,2
bradlav01,8808989,SG,27,DET,40,40,1268,233,74,159,61,19,75,94,83,46,7,93,80,601,2017-18,2018,2017,2,9,6
bradlav01,8808989,SG,27,LAC,6,6,165,26,1,25,2,3,19,22,11,5,1,8,12,55,2017-18,2018,2017,2,13,6
bradlto01,1414920,C,20,UTA,9,0,29,3,0,3,2,4,7,11,1,0,0,0,1,8,2017-18,2018,2017,1,30,1
breweco01,6879366,SF,31,LAL,54,2,694,78,8,70,34,23,70,93,41,41,8,38,83,198,2017-18,2018,2017,2,14,5
breweco01,340829,SF,31,LAL,54,2,694,78,8,70,34,23,70,93,41,41,8,38,83,198,2017-18,2018,2017,2,14,5
breweco01,6879366,SG,31,OKC,18,16,514,64,23,41,31,20,41,61,24,38,6,11,56,182,2017-18,2018,2017,2,21,6
breweco01,340829,SG,31,OKC,18,16,514,64,23,41,31,20,41,61,24,38,6,11,56,182,2017-18,2018,2017,2,21,6
brogdma01,1312611,PG,25,MIL,48,20,1436,244,62,182,75,23,133,156,152,41,13,66,128,625,2017-18,2018,2017,1,17,4
brookaa01,1471382,PG,33,MIN,32,1,189,28,11,17,8,7,10,17,20,6,0,11,28,75,2017-18,2018,2017,2,18,4
brookdi01,815615,SF,22,MEM,82,74,2350,340,94,246,124,49,208,257,135,73,17,124,233,898,2017-18,2018,2017,1,15,5
brookma01,332477,SG,29,MEM,7,1,193,51,19,32,20,8,13,21,25,11,3,16,6,141,2017-18,2018,2017,2,15,6
brownbo02,1230186,PG,33,HOU,20,0,115,19,11,8,1,0,7,7,11,4,0,9,6,50,2017-18,2018,2017,2,11,4
brownja02,4956480,SG,21,BOS,70,70,2152,373,121,252,150,66,280,346,114,70,26,124,181,1017,2017-18,2018,2017,1,2,6
brownst02,815615,SG,22,MIL,54,4,776,82,32,50,21,27,116,143,25,31,13,25,80,217,2017-18,2018,2017,1,17,6
brussni01,905249,SF,24,ATL,4,0,10,0,0,0,0,0,3,3,0,0,0,0,0,0,2017-18,2018,2017,1,1,5
bryanth01,815615,C,20,LAL,15,0,72,8,1,7,5,3,14,17,6,1,2,2,6,22,2017-18,2018,2017,1,14,1
bullore01,2500000,SF,26,DET,62,52,1732,267,125,142,39,27,127,154,95,47,13,47,70,698,2017-18,2018,2017,1,9,5
burketr01,784160,PG,25,NYK,36,9,785,193,38,155,37,13,58,71,170,24,4,43,43,461,2017-18,2018,2017,1,20,4
burksal01,10845506,SG,26,UTA,64,1,1059,170,47,123,107,19,173,192,67,37,8,60,75,494,2017-18,2018,2017,1,30,6
butleji01,19301070,SG,28,MIN,59,59,2164,437,70,367,363,79,235,314,288,116,24,108,78,1307,2017-18,2018,2017,2,18,6
buyckdw01,748160,PG,28,DET,29,0,427,82,15,67,36,12,29,41,59,19,2,39,39,215,2017-18,2018,2017,2,9,4
cabocbr01,2451225,SF,22,TOR,2,0,7,0,0,0,0,0,1,1,1,1,0,0,1,0,2017-18,2018,2017,1,28,5
cabocbr01,2451225,SF,22,SAC,10,0,100,9,3,6,5,7,14,21,3,2,4,4,7,26,2017-18,2018,2017,1,26,5
caldejo01,1471382,PG,36,CLE,57,32,914,93,45,48,24,14,70,84,117,27,2,41,81,255,2017-18,2018,2017,3,6,4
caldwke01,17745894,SG,24,LAL,74,74,2458,340,159,181,153,60,327,387,162,106,16,97,145,992,2017-18,2018,2017,1,14,6
canaais01,997547,SG,26,HOU,1,0,4,0,0,0,0,0,1,1,0,0,0,0,0,0,2017-18,2018,2017,1,11,6
canaais01,200000,SG,26,HOU,1,0,4,0,0,0,0,0,1,1,0,0,0,0,0,0,2017-18,2018,2017,1,11,6
canaais01,53465,SG,26,HOU,1,0,4,0,0,0,0,0,1,1,0,0,0,0,0,0,2017-18,2018,2017,1,11,6
canaais01,997547,PG,26,PHO,19,1,418,52,22,30,46,6,38,44,76,16,1,29,36,172,2017-18,2018,2017,1,24,4
canaais01,200000,PG,26,PHO,19,1,418,52,22,30,46,6,38,44,76,16,1,29,36,172,2017-18,2018,2017,1,24,4
canaais01,53465,PG,26,PHO,19,1,418,52,22,30,46,6,38,44,76,16,1,29,36,172,2017-18,2018,2017,1,24,4
capelca01,2334520,C,23,HOU,74,74,2034,441,0,441,144,241,561,802,68,58,137,103,185,1026,2017-18,2018,2017,1,11,1
carrode01,14800000,PF,31,BRK,73,73,2180,325,145,180,188,105,374,479,147,59,30,103,165,983,2017-18,2018,2017,2,3,2
cartevi01,8000000,SF,41,SAC,58,5,1026,114,57,57,28,18,130,148,69,42,26,36,96,313,2017-18,2018,2017,3,26,5
cartemi01,2700000,PG,26,CHO,52,2,835,76,14,62,73,37,101,138,116,44,23,52,99,239,2017-18,2018,2017,1,5,4
casspom01,1471382,SF,29,GSW,53,7,740,120,10,110,50,30,170,200,51,18,19,37,71,300,2017-18,2018,2017,2,10,5
caulewi01,3704160,C,24,SAC,73,58,2044,388,3,385,153,131,379,510,172,77,67,109,185,932,2017-18,2018,2017,1,26,1
cavanty01,729919,PF,23,ATL,39,1,518,67,32,35,17,45,82,127,27,9,4,14,61,183,2017-18,2018,2017,1,1,2
chalmma01,2106407,PG,31,MEM,66,10,1421,168,53,115,118,13,144,157,197,79,14,117,179,507,2017-18,2018,2017,2,15,4
chandty01,13000000,C,35,PHO,46,46,1151,121,0,121,58,134,284,418,53,16,27,59,106,300,2017-18,2018,2017,3,24,1
chandwi01,12016854,SF,30,DEN,74,71,2346,281,88,193,88,102,296,398,159,43,39,92,156,738,2017-18,2018,2017,2,8,5
chrisma01,3073800,PF,20,PHO,72,49,1527,202,56,146,96,76,319,395,83,51,70,107,205,556,2017-18,2018,2017,1,24,2
clarkia01,1471382,SG,26,NOP,74,2,1455,222,62,160,45,10,117,127,110,33,10,57,120,551,2017-18,2018,2017,1,19,6
clarkjo01,11562500,SG,25,LAL,53,2,1256,299,68,231,105,44,115,159,173,39,3,95,63,771,2017-18,2018,2017,1,14,6
clarkjo01,11562500,SG,25,CLE,28,0,632,131,44,87,47,13,45,58,48,19,3,32,44,353,2017-18,2018,2017,1,6,6
collijo01,1936920,PF,20,ATL,74,26,1785,314,16,298,133,176,365,541,98,47,80,105,215,777,2017-18,2018,2017,1,1,2
colliza01,3057240,C,20,POR,66,1,1045,115,35,80,27,45,176,221,52,17,31,58,133,292,2017-18,2018,2017,1,25,1
collida01,10000000,PG,30,IND,69,64,2018,316,96,220,127,37,141,178,368,92,15,86,122,855,2017-18,2018,2017,2,12,4
collini01,2328652,PF,37,OKC,15,0,75,13,0,13,5,7,13,20,4,0,0,7,7,31,2017-18,2018,2017,3,21,2
conlemi01,28530608,PG,30,MEM,12,12,373,64,24,40,53,0,27,27,49,12,3,18,24,205,2017-18,2018,2017,2,15,4
connapa01,1471382,SG,25,POR,82,5,1488,165,74,91,37,36,125,161,91,23,22,43,120,441,2017-18,2018,2017,1,25,6
couside01,18063850,C,27,NOP,48,48,1737,406,104,302,294,105,512,617,257,79,76,242,183,1210,2017-18,2018,2017,2,19,1
covinro01,16698103,SF,27,PHI,80,80,2532,345,203,142,116,55,378,433,156,137,72,126,238,1009,2017-18,2018,2017,2,23,5
crabbal01,19332500,SG,25,BRK,75,68,2197,337,201,136,115,28,296,324,117,47,35,78,168,990,2017-18,2018,2017,1,3,6
crawfja01,10942762,SG,37,MIN,80,0,1653,308,104,204,102,21,78,99,185,40,9,95,85,822,2017-18,2018,2017,3,18,6
crawfja01,4328000,SG,37,MIN,80,0,1653,308,104,204,102,21,78,99,185,40,9,95,85,822,2017-18,2018,2017,3,18,6
crawfjo02,308190,SG,29,NOP,5,0,53,12,8,4,1,2,2,4,13,1,1,5,7,33,2017-18,2018,2017,2,19,6
crowdja01,6796117,SF,27,CLE,53,47,1346,157,62,95,78,41,132,173,58,41,12,42,124,454,2017-18,2018,2017,2,6,5
crowdja01,6796117,SF,27,UTA,27,0,744,114,48,66,43,18,84,102,41,23,9,32,63,319,2017-18,2018,2017,2,30,5
cunnida01,2300000,SF,30,NOP,51,24,1115,99,35,64,20,50,143,193,26,27,16,16,75,253,2017-18,2018,2017,2,19,5
cunnida01,2300000,SF,30,BRK,22,1,447,65,23,42,11,28,77,105,22,12,14,17,36,164,2017-18,2018,2017,2,3,5
curryst01,34682550,PG,29,GSW,51,51,1631,428,212,216,278,36,225,261,310,80,8,153,114,1346,2017-18,2018,2017,2,10,4
danietr01,3408520,SG,26,PHO,79,15,1622,232,183,49,56,12,115,127,48,26,5,56,137,703,2017-18,2018,2017,1,24,6
davisan02,23775506,PF,24,NOP,75,75,2727,780,55,725,495,187,645,832,174,115,193,162,159,2110,2017-18,2018,2017,1,19,2
davisde01,1312611,C,21,MEM,62,6,943,161,0,161,38,75,175,250,40,15,39,32,125,360,2017-18,2018,2017,1,15,1
davised01,6352531,C,28,POR,78,0,1471,170,0,170,74,183,392,575,40,32,52,66,188,414,2017-18,2018,2017,2,25,1
dedmode01,6000000,C,28,ATL,62,46,1542,250,50,200,67,100,389,489,90,40,51,86,162,617,2017-18,2018,2017,2,1,1
dekkesa01,1794600,PF,23,LAC,73,1,883,128,10,118,37,44,130,174,38,24,9,33,71,303,2017-18,2018,2017,1,13,2
delanma01,2500000,PG,28,ATL,54,3,1014,109,46,63,74,9,91,100,163,35,6,66,82,338,2017-18,2018,2017,2,1,4
dellama01,9607500,PG,27,MIL,38,3,712,55,29,26,25,14,50,64,145,14,0,49,67,164,2017-18,2018,2017,2,17,4
denglu01,17190000,SF,32,LAL,1,1,13,1,0,1,0,0,0,0,1,1,0,1,0,2,2017-18,2018,2017,2,14,5
derozde01,27739975,SG,28,TOR,80,80,2711,645,89,556,461,59,256,315,417,85,22,175,151,1840,2017-18,2018,2017,2,28,6
diallch01,1312611,PF,21,NOP,52,0,581,102,0,102,50,47,164,211,19,11,21,28,82,254,2017-18,2018,2017,1,19,2
dienggo01,14112360,C,28,MIN,79,0,1333,186,19,167,79,106,254,360,71,45,39,59,147,470,2017-18,2018,2017,2,18,1
dinwisp01,1524305,PG,24,BRK,80,58,2306,324,141,183,218,40,219,259,524,68,23,128,186,1007,2017-18,2018,2017,1,3,4
dorsety01,815615,SG,21,ATL,56,5,974,144,72,72,45,17,113,130,79,17,5,37,63,405,2017-18,2018,2017,1,1,6
dotsoda01,1100000,SG,23,NYK,44,2,474,72,22,50,16,9,75,84,31,12,2,17,34,182,2017-18,2018,2017,1,20,6
dragigo01,17000450,PG,31,MIA,75,75,2378,484,111,373,217,54,252,306,359,63,12,166,180,1296,2017-18,2018,2017,2,16,4
drewla02,148318,PG,27,PHI,3,0,15,1,0,1,0,1,0,1,2,0,0,1,2,2,2017-18,2018,2017,2,23,4
drewla02,74159,PG,27,PHI,3,0,15,1,0,1,0,1,0,1,2,0,0,1,2,2,2017-18,2018,2017,2,23,4
drewla02,148318,PG,27,NOP,7,0,55,6,3,3,0,2,0,2,8,0,0,2,4,15,2017-18,2018,2017,2,19,4
drewla02,74159,PG,27,NOP,7,0,55,6,3,3,0,2,0,2,8,0,0,2,4,15,2017-18,2018,2017,2,19,4
drumman01,23775506,C,24,DET,78,78,2625,466,0,466,239,399,848,1247,237,114,127,200,250,1171,2017-18,2018,2017,1,9,1
dudleja01,10000000,PF,32,PHO,48,0,686,48,29,19,27,8,86,94,78,24,11,28,85,152,2017-18,2018,2017,2,24,2
dunnkr01,4046760,PG,23,CHI,52,43,1525,286,43,243,84,24,197,221,310,104,27,150,174,699,2017-18,2018,2017,1,4,4
duranke01,25000000,SF,29,GSW,68,68,2325,630,173,457,359,31,433,464,366,50,119,207,133,1792,2017-18,2018,2017,2,10,5
eddieja01,100353,SF,26,BOS,2,0,6,0,0,0,0,0,1,1,0,1,0,0,0,0,2017-18,2018,2017,1,2,5
eddieja01,83129,SF,26,BOS,2,0,6,0,0,0,0,0,1,1,0,1,0,0,0,0,2017-18,2018,2017,1,2,5
eddieja01,100353,SF,26,CHI,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-18,2018,2017,1,4,5
eddieja01,83129,SF,26,CHI,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-18,2018,2017,1,4,5
ellenhe01,1780800,PF,21,DET,38,0,329,53,20,33,25,10,71,81,20,5,0,18,22,151,2017-18,2018,2017,1,9,2
ellinwa01,6270000,SG,30,MIA,77,2,2041,285,227,58,67,23,195,218,79,53,8,52,94,864,2017-18,2018,2017,2,16,6
embiijo01,6100266,C,23,PHI,63,63,1912,510,66,444,359,143,547,690,199,40,111,234,209,1445,2017-18,2018,2017,1,23,1
ennisja01,3028410,SF,27,MEM,45,14,1053,108,30,78,64,53,104,157,49,32,12,38,81,310,2017-18,2018,2017,2,15,5
ennisja01,3028410,SF,27,DET,27,8,551,74,21,53,33,20,47,67,22,15,6,18,53,202,2017-18,2018,2017,2,9,5
ennisty01,1524305,PG,23,LAL,54,11,683,94,14,80,22,19,76,95,105,30,10,38,75,224,2017-18,2018,2017,1,14,4
evansja01,815615,PG,21,LAC,48,4,778,89,15,74,38,9,75,84,100,36,6,44,97,231,2017-18,2018,2017,1,13,4
